Exchange,Token,Lotsize,Symbol,Tradingsymbol,Instrument,Expiry,Strike,Optiontype
NSE,10666,1,PNB,PNB-EQ,EQ,,0,
NSE,19458,1,PLAZACABLE,PLAZACABLE-EQ,EQ,,0,
NSE,22930,1,PLATIND,PLATIND-EQ,EQ,,0,
NSE,13924,1,PLASTIBLEN,PLASTIBLEN-BE,BE,,0,
NSE,10321,1,PKTEA,PKTEA-EQ,EQ,,0,
NSE,9087,1,PIXTRANS,PIXTRANS-EQ,EQ,,0,
NSE,14134,1,PITTIENG,PITTIENG-EQ,EQ,,0,
NSE,13463,1,PIONEEREMB,PIONEEREMB-EQ,EQ,,0,
NSE,30835,1,PILITA,PILITA-EQ,EQ,,0,
NSE,11445,1,PILANIINVS,PILANIINVS-EQ,EQ,,0,
NSE,24184,1,PIIND,PIIND-EQ,EQ,,0,
NSE,15730,1,PIGL,PIGL-BE,BE,,0,
NSE,2664,1,PIDILITIND,PIDILITIND-EQ,EQ,,0,
NSE,14552,1,PHOENIXLTD,PHOENIXLTD-EQ,EQ,,0,
NSE,4973,1,PHARMABEES,PHARMABEES-EQ,EQ,,0,
NSE,14260,1,PGIL,PGIL-EQ,EQ,,0,
NSE,940,1,PGHL,PGHL-EQ,EQ,,0,
NSE,2535,1,PGHH,PGHH-EQ,EQ,,0,
NSE,25358,1,PGEL,PGEL-EQ,EQ,,0,
NSE,22602,1,PFS,PFS-EQ,EQ,,0,
NSE,13500,1,PFOCUS,PFOCUS-BE,BE,,0,
NSE,2643,1,PFIZER,PFIZER-EQ,EQ,,0,
NSE,14299,1,PFC,PFC-EQ,EQ,,0,
NSE,11351,1,PETRONET,PETRONET-EQ,EQ,,0,
NSE,18365,1,PERSISTENT,PERSISTENT-EQ,EQ,,0,
NSE,2256,1,PENINLAND,PENINLAND-EQ,EQ,,0,
NSE,20621,1,PENIND,PENIND-EQ,EQ,,0,
NSE,2412,1,PEL,PEL-EQ,EQ,,0,
NSE,2610,1,PEARLPOLY,PEARLPOLY-EQ,EQ,,0,
NSE,5264,1,PDSL,PDSL-EQ,EQ,,0,
NSE,15377,1,PDMJEPAPER,PDMJEPAPER-EQ,EQ,,0,
NSE,29124,1,PCJEWELLER,PCJEWELLER-EQ,EQ,,0,
NSE,2649,1,PCBL,PCBL-EQ,EQ,,0,
NSE,6705,1,PAYTM,PAYTM-EQ,EQ,,0,
NSE,16192,1,PAVNAIND,PAVNAIND-EQ,EQ,,0,
NSE,15219,1,PATINTLOG,PATINTLOG-EQ,EQ,,0,
NSE,11699,1,PATELENG,PATELENG-EQ,EQ,,0,
NSE,17029,1,PATANJALI,PATANJALI-EQ,EQ,,0,
NSE,6048,1,PASUPTAC,PASUPTAC-BE,BE,,0,
NSE,13795,1,PARSVNATH,PARSVNATH-BE,BE,,0,
NSE,22649,1,PARKHOTELS,PARKHOTELS-EQ,EQ,,0,
NSE,8975,1,PARASPETRO,PARASPETRO-BE,BE,,0,
NSE,5914,1,PARAS,PARAS-BE,BE,,0,
NSE,17130,1,PARAGMILK,PARAGMILK-EQ,EQ,,0,
NSE,9741,1,PARADEEP,PARADEEP-EQ,EQ,,0,
NSE,13951,1,PARACABLES,PARACABLES-EQ,EQ,,0,
NSE,5631,1,PAR,PAR-EQ,EQ,,0,
NSE,6152,1,PANSARI,PANSARI-BE,BE,,0,
NSE,25392,1,PANAMAPET,PANAMAPET-EQ,EQ,,0,
NSE,16355,1,PANACHE,PANACHE-BE,BE,,0,
NSE,4055,1,PANACEABIO,PANACEABIO-EQ,EQ,,0,
NSE,17062,1,PALREDTEC,PALREDTEC-EQ,EQ,,0,
NSE,21383,1,PALASHSECU,PALASHSECU-EQ,EQ,,0,
NSE,17197,1,PAKKA,PAKKA-EQ,EQ,,0,
NSE,25468,1,PAISALO,PAISALO-EQ,EQ,,0,
NSE,14413,1,PAGEIND,PAGEIND-EQ,EQ,,0,
NSE,14310,1,OSWALSEEDS,OSWALSEEDS-BE,BE,,0,
NSE,471,1,OSWALGREEN,OSWALGREEN-EQ,EQ,,0,
NSE,5362,1,OSWALAGRO,OSWALAGRO-BE,BE,,0,
NSE,12643,1,OSIAHYPER,OSIAHYPER-BE,BE,,0,
NSE,2979,1,ORTINGLOBE,ORTINGLOBE-EQ,EQ,,0,
NSE,19931,1,ORISSAMINE,ORISSAMINE-EQ,EQ,,0,
NSE,24961,1,ORIENTTECH,ORIENTTECH-EQ,EQ,,0,
NSE,2496,1,ORIENTPPR,ORIENTPPR-EQ,EQ,,0,
NSE,18208,1,ORIENTLTD,ORIENTLTD-EQ,EQ,,0,
NSE,2493,1,ORIENTHOT,ORIENTHOT-EQ,EQ,,0,
NSE,2972,1,ORIENTELEC,ORIENTELEC-EQ,EQ,,0,
NSE,13111,1,ORIENTCER,ORIENTCER-EQ,EQ,,0,
NSE,30089,1,ORIENTCEM,ORIENTCEM-EQ,EQ,,0,
NSE,14278,1,ORIENTBELL,ORIENTBELL-EQ,EQ,,0,
NSE,14350,1,ORIENTALTL,ORIENTALTL-BE,BE,,0,
NSE,10159,1,ORICONENT,ORICONENT-EQ,EQ,,0,
NSE,926,1,ORCHPHARMA,ORCHPHARMA-EQ,EQ,,0,
NSE,31475,1,ORBTEXP,ORBTEXP-EQ,EQ,,0,
NSE,21469,1,OPTIEMUS,OPTIEMUS-EQ,EQ,,0,
NSE,2481,1,ONWARDTEC,ONWARDTEC-EQ,EQ,,0,
NSE,15278,1,ONMOBILE,ONMOBILE-EQ,EQ,,0,
NSE,2475,1,ONGC,ONGC-EQ,EQ,,0,
NSE,9939,1,ONEPOINT,ONEPOINT-EQ,EQ,,0,
NSE,25496,1,ONELIFECAP,ONELIFECAP-BE,BE,,0,
NSE,24231,1,OMINFRAL,OMINFRAL-EQ,EQ,,0,
NSE,14857,1,OMAXE,OMAXE-BE,BE,,0,
NSE,10922,1,OMAXAUTO,OMAXAUTO-EQ,EQ,,0,
NSE,10637,1,OLECTRA,OLECTRA-EQ,EQ,,0,
NSE,24777,1,OLAELEC,OLAELEC-EQ,EQ,,0,
NSE,24533,1,OILIETF,OILIETF-EQ,EQ,,0,
NSE,8109,1,OILCOUNTUB,OILCOUNTUB-BE,BE,,0,
NSE,17438,1,OIL,OIL-EQ,EQ,,0,
NSE,10738,1,OFSS,OFSS-EQ,EQ,,0,
NSE,12256,1,OCCL,OCCL-BE,BE,,0,
NSE,20242,1,OBEROIRLTY,OBEROIRLTY-EQ,EQ,,0,
NSE,8797,1,OBCL,OBCL-EQ,EQ,,0,
NSE,10768,1,OAL,OAL-EQ,EQ,,0,
NSE,6545,1,NYKAA,NYKAA-EQ,EQ,,0,
NSE,17475,1,NV20IETF,NV20IETF-EQ,EQ,,0,
NSE,9847,1,NV20BEES,NV20BEES-EQ,EQ,,0,
NSE,11457,1,NV20,NV20-EQ,EQ,,0,
NSE,5426,1,NUVOCO,NUVOCO-EQ,EQ,,0,
NSE,18721,1,NUVAMA,NUVAMA-EQ,EQ,,0,
NSE,2350,1,NURECA,NURECA-EQ,EQ,,0,
NSE,10791,1,NUCLEUS,NUCLEUS-EQ,EQ,,0,
NSE,11630,1,NTPC,NTPC-EQ,EQ,,0,
NSE,14180,1,NSLNISP,NSLNISP-EQ,EQ,,0,
NSE,11239,1,NSIL,NSIL-EQ,EQ,,0,
NSE,13675,1,NRL,NRL-EQ,EQ,,0,
NSE,7553,1,NRBBEARING,NRBBEARING-EQ,EQ,,0,
NSE,20314,1,NRAIL,NRAIL-EQ,EQ,,0,
NSE,12978,1,NPBET,NPBET-EQ,EQ,,0,
NSE,22478,1,NOVAAGRI,NOVAAGRI-BE,BE,,0,
NSE,25426,1,NORTHARC,NORTHARC-EQ,EQ,,0,
NSE,9431,1,NORBTEAEXP,NORBTEAEXP-BE,BE,,0,
NSE,11214,1,NOIDATOLL,NOIDATOLL-BE,BE,,0,
NSE,2442,1,NOCIL,NOCIL-EQ,EQ,,0,
NSE,15332,1,NMDC,NMDC-EQ,EQ,,0,
NSE,8585,1,NLCINDIA,NLCINDIA-EQ,EQ,,0,
NSE,2439,1,NKIND,NKIND-EQ,EQ,,0,
NSE,3247,1,NITIRAJ,NITIRAJ-EQ,EQ,,0,
NSE,13175,1,NITINSPIN,NITINSPIN-EQ,EQ,,0,
NSE,13300,1,NITCO,NITCO-EQ,EQ,,0,
NSE,18840,1,NIRAJISPAT,NIRAJISPAT-EQ,EQ,,0,
NSE,261,1,NIRAJ,NIRAJ-BE,BE,,0,
NSE,6782,1,NIPPOBATRY,NIPPOBATRY-EQ,EQ,,0,
NSE,14194,1,NINSYS,NINSYS-EQ,EQ,,0,
NSE,2421,1,NILKAMAL,NILKAMAL-EQ,EQ,,0,
NSE,7450,1,NILASPACES,NILASPACES-BE,BE,,0,
NSE,9253,1,NILAINFRA,NILAINFRA-EQ,EQ,,0,
NSE,17747,1,NIITMTS,NIITMTS-EQ,EQ,,0,
NSE,11522,1,NIITLTD,NIITLTD-EQ,EQ,,0,
NSE,10690,1,NIFTYQLITY,NIFTYQLITY-EQ,EQ,,0,
NSE,29553,1,NIFTYIETF,NIFTYIETF-EQ,EQ,,0,
NSE,6353,1,NIFTYETF,NIFTYETF-EQ,EQ,,0,
NSE,21959,1,NIFTYBETF,NIFTYBETF-EQ,EQ,,0,
NSE,10576,1,NIFTYBEES,NIFTYBEES-EQ,EQ,,0,
NSE,7451,1,NIFTY50ADD,NIFTY50ADD-EQ,EQ,,0,
NSE,18102,1,NIFTY1,NIFTY1-EQ,EQ,,0,
NSE,18347,1,NIFMID150,NIFMID150-EQ,EQ,,0,
NSE,22488,1,NIFITETF,NIFITETF-EQ,EQ,,0,
NSE,22521,1,NIF5GETF,NIF5GETF-EQ,EQ,,0,
NSE,22524,1,NIF10GETF,NIF10GETF-EQ,EQ,,0,
NSE,30392,1,NIF100IETF,NIF100IETF-EQ,EQ,,0,
NSE,29577,1,NIF100BEES,NIF100BEES-EQ,EQ,,0,
NSE,29733,1,NIBL,NIBL-EQ,EQ,,0,
NSE,399,1,NIACL,NIACL-EQ,EQ,,0,
NSE,17400,1,NHPC,NHPC-EQ,EQ,,0,
NSE,11840,1,NH,NH-EQ,EQ,,0,
NSE,10277,1,NGLFINE,NGLFINE-EQ,EQ,,0,
NSE,5401,1,NGIL,NGIL-EQ,EQ,,0,
NSE,13925,1,NFL,NFL-EQ,EQ,,0,
NSE,9864,1,NEXTMEDIA,NEXTMEDIA-BE,BE,,0,
NSE,4529,1,NEXT50IETF,NEXT50IETF-EQ,EQ,,0,
NSE,17181,1,NEXT50,NEXT50-EQ,EQ,,0,
NSE,1164,1,NEWGEN,NEWGEN-EQ,EQ,,0,
NSE,2406,1,NEULANDLAB,NEULANDLAB-EQ,EQ,,0,
NSE,14111,1,NETWORK18,NETWORK18-EQ,EQ,,0,
NSE,17433,1,NETWEB,NETWEB-EQ,EQ,,0,
NSE,7838,1,NETF,NETF-EQ,EQ,,0,
NSE,17963,1,NESTLEIND,NESTLEIND-EQ,EQ,,0,
NSE,15409,1,NESCO,NESCO-EQ,EQ,,0,
NSE,9917,1,NEOGEN,NEOGEN-EQ,EQ,,0,
NSE,2388,1,NELCO,NELCO-EQ,EQ,,0,
NSE,14761,1,NELCAST,NELCAST-EQ,EQ,,0,
NSE,11930,1,NECLIFE,NECLIFE-BE,BE,,0,
NSE,13533,1,NECCLTD,NECCLTD-BE,BE,,0,
NSE,11427,1,NDTV,NDTV-EQ,EQ,,0,
NSE,22255,1,NDRAUTO,NDRAUTO-EQ,EQ,,0,
NSE,14547,1,NDLVENTURE,NDLVENTURE-EQ,EQ,,0,
NSE,31262,1,NDL,NDL-BE,BE,,0,
NSE,18375,1,NDGL,NDGL-BE,BE,,0,
NSE,14490,1,NCLIND,NCLIND-EQ,EQ,,0,
NSE,2319,1,NCC,NCC-EQ,EQ,,0,
NSE,19115,1,NBIFIN,NBIFIN-BE,BE,,0,
NSE,31415,1,NBCC,NBCC-EQ,EQ,,0,
NSE,2987,1,NAZARA,NAZARA-EQ,EQ,,0,
NSE,2385,1,NAVNETEDUL,NAVNETEDUL-EQ,EQ,,0,
NSE,10557,1,NAVKARCORP,NAVKARCORP-EQ,EQ,,0,
NSE,18668,1,NAVINIFTY,NAVINIFTY-EQ,EQ,,0,
NSE,14672,1,NAVINFLUOR,NAVINFLUOR-EQ,EQ,,0,
NSE,4014,1,NAVA,NAVA-EQ,EQ,,0,
NSE,13751,1,NAUKRI,NAUKRI-EQ,EQ,,0,
NSE,6364,1,NATIONALUM,NATIONALUM-EQ,EQ,,0,
NSE,11069,1,NATHBIOGEN,NATHBIOGEN-BE,BE,,0,
NSE,3918,1,NATCOPHARM,NATCOPHARM-EQ,EQ,,0,
NSE,11631,1,NARMADA,NARMADA-BE,BE,,0,
NSE,357,1,NAM-INDIA,NAM-INDIA-EQ,EQ,,0,
NSE,14440,1,NAHARSPING,NAHARSPING-EQ,EQ,,0,
NSE,14448,1,NAHARPOLY,NAHARPOLY-BE,BE,,0,
NSE,13106,1,NAHARINDUS,NAHARINDUS-EQ,EQ,,0,
NSE,15360,1,NAHARCAP,NAHARCAP-EQ,EQ,,0,
NSE,14705,1,NAGREEKEXP,NAGREEKEXP-BE,BE,,0,
NSE,14943,1,NAGREEKCAP,NAGREEKCAP-BE,BE,,0,
NSE,17295,1,NAGAFERT,NAGAFERT-EQ,EQ,,0,
NSE,20425,1,NACLIND,NACLIND-EQ,EQ,,0,
NSE,12848,1,N1NSETEST,N1NSETEST-EQ,EQ,,0,
NSE,19015,1,MVGJL,MVGJL-EQ,EQ,,0,
NSE,20831,1,MUTHOOTMF,MUTHOOTMF-EQ,EQ,,0,
NSE,23650,1,MUTHOOTFIN,MUTHOOTFIN-EQ,EQ,,0,
NSE,10415,1,MUTHOOTCAP,MUTHOOTCAP-EQ,EQ,,0,
NSE,2313,1,MURUDCERA,MURUDCERA-EQ,EQ,,0,
NSE,2307,1,MUNJALSHOW,MUNJALSHOW-EQ,EQ,,0,
NSE,13511,1,MUNJALAU,MUNJALAU-EQ,EQ,,0,
NSE,25080,1,MULTICAP,MULTICAP-EQ,EQ,,0,
NSE,8691,1,MUKTAARTS,MUKTAARTS-BE,BE,,0,
NSE,22980,1,MUKKA,MUKKA-EQ,EQ,,0,
NSE,11325,1,MUKANDLTD,MUKANDLTD-EQ,EQ,,0,
NSE,20878,1,MUFTI,MUFTI-EQ,EQ,,0,
NSE,19783,1,MUFIN,MUFIN-EQ,EQ,,0,
NSE,2294,1,MTNL,MTNL-EQ,EQ,,0,
NSE,2709,1,MTARTECH,MTARTECH-EQ,EQ,,0,
NSE,8596,1,MSUMI,MSUMI-EQ,EQ,,0,
NSE,9356,1,MSTCLTD,MSTCLTD-EQ,EQ,,0,
NSE,11922,1,MSPL,MSPL-BE,BE,,0,
NSE,2283,1,MRPL,MRPL-EQ,EQ,,0,
NSE,9002,1,MRO-TEK,MRO-TEK-BE,BE,,0,
NSE,2277,1,MRF,MRF-EQ,EQ,,0,
NSE,10578,1,MPSLTD,MPSLTD-EQ,EQ,,0,
NSE,4503,1,MPHASIS,MPHASIS-EQ,EQ,,0,
NSE,10825,1,MOVALUE,MOVALUE-EQ,EQ,,0,
NSE,2268,1,MOTOGENFIN,MOTOGENFIN-EQ,EQ,,0,
NSE,20788,1,MOTISONS,MOTISONS-EQ,EQ,,0,
NSE,14947,1,MOTILALOFS,MOTILALOFS-EQ,EQ,,0,
NSE,4204,1,MOTHERSON,MOTHERSON-EQ,EQ,,0,
NSE,23181,1,MOSMALL250,MOSMALL250-EQ,EQ,,0,
NSE,2259,1,MOREPENLAB,MOREPENLAB-EQ,EQ,,0,
NSE,23184,1,MOREALTY,MOREALTY-EQ,EQ,,0,
NSE,28880,1,MORARJEE,MORARJEE-BE,BE,,0,
NSE,10822,1,MOQUALITY,MOQUALITY-EQ,EQ,,0,
NSE,5938,1,MONTECARLO,MONTECARLO-EQ,EQ,,0,
NSE,7422,1,MONQ50,MONQ50-EQ,EQ,,0,
NSE,19237,1,MONIFTY500,MONIFTY500-EQ,EQ,,0,
NSE,7679,1,MONARCH,MONARCH-EQ,EQ,,0,
NSE,22739,1,MON100,MON100-EQ,EQ,,0,
NSE,8182,1,MOMOMENTUM,MOMOMENTUM-EQ,EQ,,0,
NSE,25606,1,MOMENTUM50,MOMENTUM50-EQ,EQ,,0,
NSE,10693,1,MOMENTUM,MOMENTUM-EQ,EQ,,0,
NSE,19289,1,MOM50,MOM50-EQ,EQ,,0,
NSE,10585,1,MOM30IETF,MOM30IETF-EQ,EQ,,0,
NSE,21423,1,MOM100,MOM100-EQ,EQ,,0,
NSE,8654,1,MOLOWVOL,MOLOWVOL-EQ,EQ,,0,
NSE,6713,1,MOLDTKPAC,MOLDTKPAC-EQ,EQ,,0,
NSE,17625,1,MOLDTECH,MOLDTECH-EQ,EQ,,0,
NSE,5394,1,MOL,MOL-EQ,EQ,,0,
NSE,3595,1,MOKSH,MOKSH-BE,BE,,0,
NSE,20830,1,MOIL,MOIL-EQ,EQ,,0,
NSE,29427,1,MOHITIND,MOHITIND-BE,BE,,0,
NSE,10508,1,MOHEALTH,MOHEALTH-EQ,EQ,,0,
NSE,1507,1,MOGSEC,MOGSEC-EQ,EQ,,0,
NSE,10370,1,MODTHREAD,MODTHREAD-BE,BE,,0,
NSE,3325,1,MODISONLTD,MODISONLTD-BE,BE,,0,
NSE,6934,1,MODIRUBBER,MODIRUBBER-BE,BE,,0,
NSE,24944,1,MODEFENCE,MODEFENCE-EQ,EQ,,0,
NSE,10676,1,MNC,MNC-EQ,EQ,,0,
NSE,17957,1,MMTC,MMTC-EQ,EQ,,0,
NSE,16426,1,MMP,MMP-BE,BE,,0,
NSE,13844,1,MMFL,MMFL-EQ,EQ,,0,
NSE,16738,1,MKPL,MKPL-BE,BE,,0,
NSE,18562,1,MITTAL,MITTAL-EQ,EQ,,0,
NSE,8469,1,MITCON,MITCON-EQ,EQ,,0,
NSE,4394,1,MIRZAINT,MIRZAINT-EQ,EQ,,0,
NSE,6853,1,MIRCELECTR,MIRCELECTR-BE,BE,,0,
NSE,18053,1,MINDTECK,MINDTECK-BE,BE,,0,
NSE,25897,1,MINDACORP,MINDACORP-EQ,EQ,,0,
NSE,23855,1,MIDSMALL,MIDSMALL-EQ,EQ,,0,
NSE,17702,1,MIDSELIETF,MIDSELIETF-EQ,EQ,,0,
NSE,7456,1,MIDQ50ADD,MIDQ50ADD-EQ,EQ,,0,
NSE,2463,1,MIDHANI,MIDHANI-EQ,EQ,,0,
NSE,17152,1,MIDCAPIETF,MIDCAPIETF-EQ,EQ,,0,
NSE,8413,1,MIDCAPETF,MIDCAPETF-EQ,EQ,,0,
NSE,8077,1,MIDCAP,MIDCAP-EQ,EQ,,0,
NSE,24077,1,MID150CASE,MID150CASE-EQ,EQ,,0,
NSE,8506,1,MID150BEES,MID150BEES-EQ,EQ,,0,
NSE,7165,1,MICEL,MICEL-BE,BE,,0,
NSE,17333,1,MHRIL,MHRIL-EQ,EQ,,0,
NSE,7886,1,MHLXMIRU,MHLXMIRU-EQ,EQ,,0,
NSE,17534,1,MGL,MGL-EQ,EQ,,0,
NSE,1598,1,MGEL,MGEL-BE,BE,,0,
NSE,2142,1,MFSL,MFSL-EQ,EQ,,0,
NSE,24939,1,MFML,MFML-BE,BE,,0,
NSE,9581,1,METROPOLIS,METROPOLIS-EQ,EQ,,0,
NSE,7242,1,METROBRAND,METROBRAND-EQ,EQ,,0,
NSE,24861,1,METALIETF,METALIETF-EQ,EQ,,0,
NSE,8779,1,MEP,MEP-BE,BE,,0,
NSE,6961,1,MENONBE,MENONBE-EQ,EQ,,0,
NSE,8153,1,MEGASTAR,MEGASTAR-EQ,EQ,,0,
NSE,14793,1,MEGASOFT,MEGASOFT-EQ,EQ,,0,
NSE,7254,1,MEDPLUS,MEDPLUS-EQ,EQ,,0,
NSE,9673,1,MEDICO,MEDICO-BE,BE,,0,
NSE,6278,1,MEDICAMEQ,MEDICAMEQ-EQ,EQ,,0,
NSE,21705,1,MEDIASSIST,MEDIASSIST-EQ,EQ,,0,
NSE,11956,1,MEDANTA,MEDANTA-EQ,EQ,,0,
NSE,31181,1,MCX,MCX-EQ,EQ,,0,
NSE,11943,1,MCLEODRUSS,MCLEODRUSS-EQ,EQ,,0,
NSE,22360,1,MCL,MCL-EQ,EQ,,0,
NSE,18033,1,MBLINFRA,MBLINFRA-BE,BE,,0,
NSE,12686,1,MBAPL,MBAPL-EQ,EQ,,0,
NSE,509,1,MAZDOCK,MAZDOCK-EQ,EQ,,0,
NSE,18866,1,MAZDA,MAZDA-EQ,EQ,,0,
NSE,28906,1,MAYURUNIQ,MAYURUNIQ-EQ,EQ,,0,
NSE,22428,1,MAXIND,MAXIND-EQ,EQ,,0,
NSE,22377,1,MAXHEALTH,MAXHEALTH-EQ,EQ,,0,
NSE,19646,1,MAXESTATES,MAXESTATES-EQ,EQ,,0,
NSE,17022,1,MAWANASUG,MAWANASUG-EQ,EQ,,0,
NSE,21726,1,MATRIMONY,MATRIMONY-EQ,EQ,,0,
NSE,2124,1,MASTEK,MASTEK-EQ,EQ,,0,
NSE,5782,1,MASPTOP50,MASPTOP50-EQ,EQ,,0,
NSE,18731,1,MASKINVEST,MASKINVEST-BE,BE,,0,
NSE,199,1,MASFIN,MASFIN-EQ,EQ,,0,
NSE,10999,1,MARUTI,MARUTI-EQ,EQ,,0,
NSE,6757,1,MARSHALL,MARSHALL-EQ,EQ,,0,
NSE,10579,1,MARKSANS,MARKSANS-EQ,EQ,,0,
NSE,1334,1,MARINE,MARINE-BE,BE,,0,
NSE,4067,1,MARICO,MARICO-EQ,EQ,,0,
NSE,18659,1,MARATHON,MARATHON-EQ,EQ,,0,
NSE,2112,1,MARALOVER,MARALOVER-EQ,EQ,,0,
NSE,7227,1,MAPMYINDIA,MAPMYINDIA-EQ,EQ,,0,
NSE,8167,1,MANYAVAR,MANYAVAR-EQ,EQ,,0,
NSE,13572,1,MANUGRAPH,MANUGRAPH-EQ,EQ,,0,
NSE,6428,1,MANORG,MANORG-BE,BE,,0,
NSE,10227,1,MANORAMA,MANORAMA-EQ,EQ,,0,
NSE,13760,1,MANOMAY,MANOMAY-BE,BE,,0,
NSE,15380,1,MANKIND,MANKIND-EQ,EQ,,0,
NSE,18226,1,MANINFRA,MANINFRA-EQ,EQ,,0,
NSE,11884,1,MANINDS,MANINDS-EQ,EQ,,0,
NSE,2106,1,MANGLMCEM,MANGLMCEM-EQ,EQ,,0,
NSE,15007,1,MANGCHEFER,MANGCHEFER-EQ,EQ,,0,
NSE,11817,1,MANGALAM,MANGALAM-EQ,EQ,,0,
NSE,24823,1,MANCREDIT,MANCREDIT-EQ,EQ,,0,
NSE,25598,1,MANBA,MANBA-BE,BE,,0,
NSE,19061,1,MANAPPURAM,MANAPPURAM-EQ,EQ,,0,
NSE,13796,1,MANALIPETC,MANALIPETC-EQ,EQ,,0,
NSE,7463,1,MANAKSTEEL,MANAKSTEEL-EQ,EQ,,0,
NSE,15199,1,MANAKSIA,MANAKSIA-EQ,EQ,,0,
NSE,7417,1,MANAKCOAT,MANAKCOAT-BE,BE,,0,
NSE,7427,1,MANAKALUCO,MANAKALUCO-BE,BE,,0,
NSE,13352,1,MALUPAPER,MALUPAPER-EQ,EQ,,0,
NSE,7976,1,MALLCOM,MALLCOM-BE,BE,,0,
NSE,7979,1,MAKEINDIA,MAKEINDIA-EQ,EQ,,0,
NSE,24538,1,MAITHANALL,MAITHANALL-EQ,EQ,,0,
NSE,2088,1,MAHSEAMLES,MAHSEAMLES-EQ,EQ,,0,
NSE,2085,1,MAHSCOOTER,MAHSCOOTER-EQ,EQ,,0,
NSE,385,1,MAHLOG,MAHLOG-EQ,EQ,,0,
NSE,8050,1,MAHLIFE,MAHLIFE-EQ,EQ,,0,
NSE,7074,1,MAHKTECH,MAHKTECH-EQ,EQ,,0,
NSE,9576,1,MAHESHWARI,MAHESHWARI-EQ,EQ,,0,
NSE,17603,1,MAHEPC,MAHEPC-EQ,EQ,,0,
NSE,17531,1,MAHASTEEL,MAHASTEEL-BE,BE,,0,
NSE,8679,1,MAHAPEXLTD,MAHAPEXLTD-BE,BE,,0,
NSE,11377,1,MAHABANK,MAHABANK-EQ,EQ,,0,
NSE,14957,1,MAGNUM,MAGNUM-EQ,EQ,,0,
NSE,21392,1,MAGADSUGAR,MAGADSUGAR-EQ,EQ,,0,
NSE,3507,1,MAFANG,MAFANG-EQ,EQ,,0,
NSE,4911,1,MADRASFERT,MADRASFERT-EQ,EQ,,0,
NSE,13668,1,MADHUCON,MADHUCON-BE,BE,,0,
NSE,15151,1,MADHAV,MADHAV-EQ,EQ,,0,
NSE,22349,1,MACPOWER,MACPOWER-BE,BE,,0,
NSE,15017,1,MAANALU,MAANALU-EQ,EQ,,0,
NSE,13285,1,M&MFIN,M&MFIN-EQ,EQ,,0,
NSE,2031,1,M&M,M&M-EQ,EQ,,0,
NSE,31472,1,LYPSAGEMS,LYPSAGEMS-BE,BE,,0,
NSE,2028,1,LYKALABS,LYKALABS-EQ,EQ,,0,
NSE,2841,1,LXCHEM,LXCHEM-EQ,EQ,,0,
NSE,11301,1,LUXIND,LUXIND-EQ,EQ,,0,
NSE,10440,1,LUPIN,LUPIN-EQ,EQ,,0,
NSE,14014,1,LUMAXTECH,LUMAXTECH-EQ,EQ,,0,
NSE,2018,1,LUMAXIND,LUMAXIND-EQ,EQ,,0,
NSE,18564,1,LTTS,LTTS-EQ,EQ,,0,
NSE,17818,1,LTIM,LTIM-EQ,EQ,,0,
NSE,17700,1,LTGILTBEES,LTGILTBEES-EQ,EQ,,0,
NSE,13816,1,LTFOODS,LTFOODS-EQ,EQ,,0,
NSE,24948,1,LTF,LTF-EQ,EQ,,0,
NSE,11483,1,LT,LT-EQ,EQ,,0,
NSE,16867,1,LPDC,LPDC-BE,BE,,0,
NSE,10590,1,LOYALTEX,LOYALTEX-EQ,EQ,,0,
NSE,21254,1,LOWVOLIETF,LOWVOLIETF-EQ,EQ,,0,
NSE,8632,1,LOWVOL1,LOWVOL1-EQ,EQ,,0,
NSE,14786,1,LOWVOL,LOWVOL-EQ,EQ,,0,
NSE,22419,1,LOVABLE,LOVABLE-BE,BE,,0,
NSE,16811,1,LOTUSEYE,LOTUSEYE-BE,BE,,0,
NSE,18232,1,LORDSCHLO,LORDSCHLO-EQ,EQ,,0,
NSE,13436,1,LOKESHMACH,LOKESHMACH-EQ,EQ,,0,
NSE,3220,1,LODHA,LODHA-EQ,EQ,,0,
NSE,17313,1,LLOYDSME,LLOYDSME-EQ,EQ,,0,
NSE,17801,1,LLOYDSENGG,LLOYDSENGG-EQ,EQ,,0,
NSE,24374,1,LIQUIDSHRI,LIQUIDSHRI-EQ,EQ,,0,
NSE,19705,1,LIQUIDSBI,LIQUIDSBI-EQ,EQ,,0,
NSE,4838,1,LIQUIDIETF,LIQUIDIETF-EQ,EQ,,0,
NSE,1927,1,LIQUIDETF,LIQUIDETF-EQ,EQ,,0,
NSE,21750,1,LIQUIDCASE,LIQUIDCASE-EQ,EQ,,0,
NSE,23915,1,LIQUIDBETF,LIQUIDBETF-EQ,EQ,,0,
NSE,11006,1,LIQUIDBEES,LIQUIDBEES-EQ,EQ,,0,
NSE,23407,1,LIQUIDADD,LIQUIDADD-EQ,EQ,,0,
NSE,13950,1,LIQUID1,LIQUID1-EQ,EQ,,0,
NSE,17572,1,LIQUID,LIQUID-EQ,EQ,,0,
NSE,1627,1,LINDEINDIA,LINDEINDIA-EQ,EQ,,0,
NSE,11596,1,LINCOLN,LINCOLN-EQ,EQ,,0,
NSE,6951,1,LINC,LINC-EQ,EQ,,0,
NSE,578,1,LIKHITHA,LIKHITHA-EQ,EQ,,0,
